respondent_id,duration_seconds,batch,Q2_job_seeking,Q3_ai_experience,Q3_ai_exp_binary,Q8_manip_check,Q9_1_legitimacy,Q9_2_intention_apply,Q9_3_intention_withdraw,Q9_gap_apply_minus_legit,flag_straightline_rating,flag_always_same_side,flag_manip_fail,Age,Sex,Ethnicity simplified,Country of residence,Employment status,Student status
1697,212,main_study,Yes,Yes,1,Varied,3,3,2,0,0,0,0,37,Male,White,United States,Due to start a new job within the next month,No
1698,316,main_study,Yes,Not sure,0,Varied,3,2,3,-1,0,0,0,53,Female,Asian,United States,Unemployed (and job seeking),No
1699,252,main_study,Yes,Yes,1,Varied,2,2,3,0,0,0,0,27,Female,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
1700,324,main_study,Yes,No,0,Stayed the same,2,3,4,1,1,0,1,33,Female,Asian,United States,Part-Time,No
1701,469,main_study,Yes,No,0,Varied,3,3,2,0,0,0,0,42,Female,Asian,United States,Part-Time,No
1702,238,main_study,Yes,No,0,Stayed the same,4,5,1,1,0,0,1,34,Male,White,United States,Full-Time,No
1703,325,main_study,Yes,Not sure,0,Varied,4,4,2,0,0,0,0,57,Female,White,United States,Part-Time,No
1704,462,main_study,Yes,Yes,1,Varied,5,5,1,0,1,0,0,31,Male,Black,United States,Unemployed (and job seeking),No
1705,149,main_study,Yes,Yes,1,Varied,4,2,4,-2,0,0,0,18,Male,Other,United States,Unemployed (and job seeking),Yes
1706,240,main_study,Yes,Yes,1,Varied,2,2,4,0,0,0,0,20,Female,Black,United States,Unemployed (and job seeking),No
1707,281,main_study,Yes,Yes,1,Varied,4,4,1,0,0,0,0,43,Female,White,United States,Unemployed (and job seeking),No
1708,286,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,48,Female,Black,United States,Full-Time,No
1709,299,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,23,Male,Black,United States,Other,Yes
1710,333,main_study,Yes,Yes,1,Varied,1,2,4,1,0,0,0,19,Male,White,United States,Unemployed (and job seeking),No
1711,374,main_study,Yes,Yes,1,Varied,3,4,1,1,0,0,0,36,Female,Other,United States,Full-Time,No
1712,635,main_study,Yes,No,0,Varied,3,3,3,0,0,0,0,40,Female,Black,United States,Unemployed (and job seeking),No
1713,260,main_study,Yes,Yes,1,Varied,1,3,3,2,0,0,0,39,Female,White,United States,Unemployed (and job seeking),No
1714,317,main_study,Yes,Yes,1,Varied,2,4,2,2,0,0,0,36,Female,White,United States,Other,No
1715,334,main_study,Yes,Yes,1,Varied,4,5,1,1,0,0,0,54,Female,White,United States,Unemployed (and job seeking),No
1716,178,main_study,Yes,Yes,1,Varied,2,4,3,2,0,0,0,28,Female,White,United States,Full-Time,Yes
1717,351,main_study,Yes,Yes,1,Varied,4,4,3,0,0,0,0,23,Male,Asian,United States,Part-Time,Yes
1718,365,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,31,Female,Asian,United States,Unemployed (and job seeking),No
1719,421,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,45,Female,White,United States,Unemployed (and job seeking),No
1720,206,main_study,Yes,Yes,1,Varied,1,4,2,3,0,0,0,51,Female,Prefer not to say,United States,Unemployed (and job seeking),No
1721,246,main_study,Yes,Yes,1,Varied,2,4,2,2,0,0,0,31,Female,White,United States,Other,Yes
1722,321,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,64,Female,White,United States,Full-Time,No
1723,256,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,24,Female,White,United States,Part-Time,No
1724,161,main_study,Yes,No,0,Varied,1,3,3,2,1,0,0,34,Female,White,United States,Full-Time,No
1725,431,main_study,Yes,Yes,1,Varied,1,4,2,3,0,0,0,32,Female,Black,United States,Full-Time,No
1726,465,main_study,Yes,Not sure,0,Varied,4,4,1,0,0,0,0,40,Female,White,United States,Part-Time,No
1727,418,main_study,Yes,Yes,1,Varied,2,1,4,-1,0,0,0,45,Female,White,United States,Unemployed (and job seeking),No
1728,199,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,32,Female,Mixed,United States,Part-Time,No
1729,316,main_study,Yes,Yes,1,Varied,3,2,2,-1,0,0,0,27,Female,Asian,United States,Part-Time,Yes
1730,345,main_study,Yes,Yes,1,Varied,2,2,3,0,0,0,0,42,Female,Black,United States,Full-Time,No
1731,351,main_study,Yes,Yes,1,Varied,1,2,4,1,0,0,0,46,Male,White,United States,Unemployed (and job seeking),No
1732,350,main_study,Yes,Yes,1,Varied,4,2,1,-2,0,0,0,22,Male,Black,United States,Part-Time,No
1733,337,main_study,Yes,No,0,Stayed the same,2,3,4,1,0,0,1,41,Female,White,United States,Unemployed (and job seeking),No
1734,180,main_study,Yes,Yes,1,Varied,2,3,3,1,0,0,0,33,Female,Mixed,United States,Unemployed (and job seeking),No
1735,239,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,43,Male,White,United States,Unemployed (and job seeking),No
1736,682,main_study,Yes,No,0,Varied,4,4,2,0,0,0,0,28,Female,White,United States,Full-Time,No
1737,134,main_study,Yes,Yes,1,Varied,4,4,3,0,1,0,0,34,Female,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
1738,503,main_study,Yes,No,0,Varied,4,4,2,0,0,0,0,68,Female,White,United States,Other,No
1739,146,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,42,Male,White,United States,Full-Time,No
1740,180,main_study,Yes,Yes,1,Varied,2,2,5,0,0,0,0,26,Female,White,United States,Part-Time,No
1741,261,main_study,Yes,Yes,1,Varied,5,5,1,0,0,0,0,26,Male,White,United States,Full-Time,No
1742,339,main_study,Yes,Not sure,0,Varied,1,2,4,1,0,0,0,46,Male,Black,United States,Full-Time,No
1743,163,main_study,Yes,No,0,Varied,1,1,5,0,0,0,0,24,Female,White,United States,Unemployed (and job seeking),No
1744,471,main_study,Yes,Not sure,0,Varied,4,4,2,0,0,0,0,52,Female,Other,United States,Unemployed (and job seeking),Yes
1745,405,main_study,Yes,Yes,1,Varied,2,3,2,1,0,0,0,22,Female,Black,United States,Part-Time,Yes
1746,450,main_study,Yes,Yes,1,Varied,4,4,1,0,0,0,0,44,Female,White,United States,Unemployed (and job seeking),No
1747,227,main_study,Yes,Yes,1,Varied,3,3,3,0,0,0,0,48,Male,White,United States,Unemployed (and job seeking),No
1748,427,main_study,Yes,Yes,1,Varied,2,4,1,2,0,0,0,28,Female,White,United States,Full-Time,No
1749,260,main_study,Yes,Yes,1,Varied,2,2,3,0,0,0,0,35,Male,White,United States,Unemployed (and job seeking),No
1750,664,main_study,Yes,Not sure,0,Stayed the same,4,3,3,-1,0,0,1,56,Female,White,United States,Other,No
1751,370,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,25,Male,White,United States,Full-Time,No
1752,570,main_study,Yes,Not sure,0,Varied,2,3,3,1,0,0,0,48,Female,Other,United States,Unemployed (and job seeking),No
1753,110,main_study,Yes,Yes,1,Varied,2,1,5,-1,0,0,0,26,Female,Mixed,United States,Full-Time,Yes
1754,330,main_study,Yes,Yes,1,Varied,4,4,1,0,0,0,0,47,Female,White,United States,Full-Time,No
1755,357,main_study,Yes,Yes,1,Varied,1,2,4,1,0,0,0,45,Female,White,United States,Part-Time,No
1756,404,main_study,Yes,Yes,1,Varied,3,3,3,0,0,0,0,47,Female,White,United States,Part-Time,No
1757,1394,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,43,Female,Black,United States,Full-Time,Yes
1758,191,main_study,Yes,Yes,1,Varied,5,3,3,-2,0,0,0,33,Female,Mixed,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Yes
1759,269,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,48,Female,White,United States,Due to start a new job within the next month,No
1760,241,main_study,Yes,Yes,1,Varied,4,3,2,-1,0,0,0,56,Female,White,United States,Full-Time,No
1761,299,main_study,Yes,Yes,1,Varied,1,1,5,0,0,0,0,24,Female,White,United States,Full-Time,No
1762,279,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,36,Female,White,United States,Unemployed (and job seeking),No
1763,196,main_study,Yes,Not sure,0,Varied,3,4,2,1,0,0,0,24,Female,Black,United States,Part-Time,Yes
1764,340,main_study,Yes,No,0,Varied,2,3,1,1,0,0,0,29,Female,White,United States,Part-Time,No
1765,365,main_study,Yes,No,0,Varied,1,1,5,0,0,0,0,37,Female,White,United States,Full-Time,No
1766,519,main_study,Yes,Yes,1,Varied,3,3,2,0,0,0,0,26,Female,Mixed,United States,Due to start a new job within the next month,Yes
1767,491,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,39,Female,White,United States,Part-Time,No
1768,175,main_study,Yes,No,0,Varied,3,4,3,1,0,0,0,27,Female,Black,United States,Full-Time,No
1769,174,main_study,Yes,No,0,Varied,3,4,2,1,0,0,0,51,Male,White,United States,Full-Time,No
1770,202,main_study,Yes,Not sure,0,Varied,3,2,3,-1,0,0,0,34,Female,Black,United States,Unemployed (and job seeking),No
1771,164,main_study,Yes,Yes,1,Varied,2,1,4,-1,0,0,0,22,Male,Black,United States,Unemployed (and job seeking),Yes
1772,252,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,33,Male,Asian,United States,Unemployed (and job seeking),Yes
1773,278,main_study,Yes,Not sure,0,Varied,4,4,2,0,0,0,0,47,Male,White,United States,Part-Time,No
1774,178,main_study,Yes,No,0,Varied,1,1,5,0,0,0,0,24,Male,Mixed,United States,Full-Time,No
1775,165,main_study,Yes,No,0,Varied,1,2,3,1,0,0,0,36,Female,White,United States,Unemployed (and job seeking),No
1776,326,main_study,Yes,Yes,1,Varied,4,4,1,0,0,0,0,29,Male,Asian,United States,Unemployed (and job seeking),No
1777,277,main_study,Yes,Not sure,0,Varied,2,4,3,2,0,0,0,33,Female,Black,United States,Unemployed (and job seeking),No
1778,172,main_study,Yes,Yes,1,Varied,4,4,1,0,0,0,0,26,Male,White,United States,Unemployed (and job seeking),No
1779,154,main_study,Yes,Yes,1,Stayed the same,3,3,3,0,0,0,1,20,Male,Black,United States,Unemployed (and job seeking),Yes
1780,161,main_study,Yes,Yes,1,Stayed the same,1,3,3,2,0,0,1,33,Male,White,United States,Full-Time,No
1781,266,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,29,Male,White,United States,Part-Time,No
1782,324,main_study,Yes,Not sure,0,Varied,4,4,2,0,0,0,0,49,Male,White,United States,Other,No
1783,563,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,39,Female,Black,United States,Part-Time,No
1784,238,main_study,Yes,Not sure,0,Varied,4,4,2,0,0,0,0,39,Male,Asian,United States,Full-Time,No
1785,345,main_study,Yes,Yes,1,Varied,1,1,4,0,1,0,0,63,Female,White,United States,Full-Time,No
1786,262,main_study,Yes,No,0,Varied,2,1,4,-1,0,0,0,39,Female,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
1787,330,main_study,Yes,Not sure,0,Varied,3,4,1,1,0,0,0,26,Female,Mixed,United States,Unemployed (and job seeking),No
1788,287,main_study,Yes,Yes,1,Varied,4,4,1,0,0,0,0,53,Male,White,United States,Full-Time,No
1789,300,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,55,Male,White,United States,Full-Time,No
1790,251,main_study,Yes,Not sure,0,Varied,4,4,2,0,0,0,0,32,Male,White,United States,Unemployed (and job seeking),No
1791,591,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,34,Female,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
1792,3788,main_study,Yes,Yes,1,Varied,2,3,2,1,0,0,0,31,Female,White,United States,Full-Time,No
1793,266,main_study,Yes,Not sure,0,Varied,3,4,2,1,0,0,0,65,Female,White,United States,Part-Time,No
1794,926,main_study,Yes,No,0,Varied,3,3,3,0,0,0,0,38,Female,Black,United States,Unemployed (and job seeking),No
1795,297,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,30,Male,Other,United States,Full-Time,No
1796,171,main_study,Yes,No,0,Varied,1,1,3,0,1,0,0,57,Female,Asian,United States,Full-Time,No
1797,226,main_study,Yes,Yes,1,Varied,2,2,4,0,0,0,0,24,Female,White,United States,Part-Time,Yes
1798,492,main_study,Yes,No,0,Varied,4,4,1,0,0,0,0,18,Male,White,United States,Unemployed (and job seeking),No
1799,326,main_study,Yes,Yes,1,Varied,2,2,5,0,0,0,0,18,Male,Black,United States,Part-Time,Yes
1800,496,main_study,Yes,No,0,Varied,3,4,2,1,0,0,0,45,Male,Black,United States,Full-Time,No
1801,563,main_study,Yes,No,0,Not sure,4,4,2,0,0,0,1,47,Female,Black,United States,Full-Time,No
1802,160,main_study,Yes,Yes,1,Varied,2,4,1,2,0,0,0,19,Male,White,United States,Unemployed (and job seeking),No
1803,476,main_study,Yes,Not sure,0,Varied,1,1,5,0,0,0,0,50,Female,White,United States,Unemployed (and job seeking),No
1804,229,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,25,Male,White,United States,Unemployed (and job seeking),DATA_EXPIRED
1805,204,main_study,Yes,Yes,1,Varied,1,3,3,2,0,0,0,22,Male,White,United States,Other,Yes
1806,196,main_study,Yes,Yes,1,Stayed the same,1,1,5,0,0,0,1,33,Male,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
1807,237,main_study,Yes,No,0,Varied,4,4,2,0,1,0,0,19,Female,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
1808,297,main_study,Yes,Yes,1,Varied,3,3,3,0,0,0,0,32,Female,Mixed,United States,Full-Time,Yes
1809,399,main_study,Yes,Not sure,0,Varied,4,4,2,0,0,0,0,49,Female,White,United States,Part-Time,No
1810,278,main_study,Yes,Yes,1,Varied,1,3,3,2,0,0,0,28,Female,Prefer not to say,United States,Unemployed (and job seeking),No
1811,281,main_study,Yes,Yes,1,Varied,4,5,1,1,0,0,0,60,Female,White,United States,Part-Time,No
1812,446,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,44,Male,White,United States,Unemployed (and job seeking),No
1813,172,main_study,Yes,Yes,1,Varied,2,2,2,0,0,0,0,20,Male,White,United States,Part-Time,Yes
1814,616,main_study,Yes,Yes,1,Varied,2,4,2,2,0,0,0,45,Female,Black,United States,Part-Time,No
1815,176,main_study,Yes,Not sure,0,Varied,3,2,5,-1,0,0,0,31,Female,White,United States,Full-Time,No
1816,164,main_study,Yes,Not sure,0,Varied,3,4,2,1,0,0,0,48,Male,White,United States,Unemployed (and job seeking),No
1817,298,main_study,Yes,Yes,1,Varied,2,2,3,0,0,0,0,43,Male,White,United States,Unemployed (and job seeking),No
1818,203,main_study,Yes,Not sure,0,Varied,4,4,2,0,0,0,0,48,Female,White,United States,Part-Time,No
1819,188,main_study,Yes,Yes,1,Varied,2,2,4,0,0,0,0,34,Female,Asian,United States,Unemployed (and job seeking),Yes
1820,139,main_study,Yes,Not sure,0,Varied,1,1,4,0,0,0,0,22,Prefer not to say,Mixed,United States,Unemployed (and job seeking),Yes
1821,320,main_study,Yes,Yes,1,Varied,2,3,3,1,0,0,0,53,Female,Black,United States,Unemployed (and job seeking),No
1822,311,main_study,Yes,Yes,1,Varied,3,3,3,0,0,0,0,22,Female,White,United States,Full-Time,No
1823,426,main_study,Yes,Yes,1,Varied,2,2,4,0,0,0,0,23,Female,White,United States,Full-Time,No
1824,283,main_study,Yes,Yes,1,Varied,3,2,2,-1,0,0,0,41,Male,Black,United States,Unemployed (and job seeking),No
1825,1124,main_study,Yes,Yes,1,Varied,2,3,3,1,0,0,0,44,Female,Asian,United States,Unemployed (and job seeking),No
1826,155,main_study,Yes,Yes,1,Varied,2,4,1,2,0,0,0,53,Male,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
1827,310,main_study,Yes,No,0,Varied,4,5,1,1,0,0,0,55,Male,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
1828,285,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,34,Female,Asian,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
1829,299,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,44,Female,White,United States,Full-Time,No
1830,440,main_study,Yes,Yes,1,Varied,5,5,1,0,0,0,0,51,Female,White,United States,Full-Time,No
1831,503,main_study,Yes,Not sure,0,Varied,3,2,4,-1,0,0,0,50,Male,White,United States,Unemployed (and job seeking),No
1832,134,main_study,Yes,Yes,1,Varied,2,2,4,0,0,0,0,34,Male,White,United States,Full-Time,No
1833,233,main_study,Yes,Yes,1,Varied,3,2,5,-1,0,0,0,48,Female,Black,United States,Full-Time,No
1834,258,main_study,Yes,Yes,1,Varied,2,4,2,2,0,0,0,47,Male,Mixed,United States,Part-Time,No
1835,333,main_study,Yes,Yes,1,Varied,2,2,4,0,0,0,0,28,Female,White,United States,Part-Time,Yes
1836,194,main_study,Yes,No,0,Varied,3,3,3,0,0,0,0,29,Female,Mixed,United States,Unemployed (and job seeking),Yes
1837,174,main_study,Yes,Yes,1,Varied,1,1,5,0,0,0,0,35,Female,White,United States,Full-Time,No
1838,157,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,61,Male,White,United States,Unemployed (and job seeking),No
1839,333,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,56,Male,White,United States,Full-Time,No
1840,204,main_study,Yes,Yes,1,Varied,4,4,3,0,0,0,0,35,Female,White,United States,Full-Time,No
1841,226,main_study,Yes,Not sure,0,Varied,3,4,2,1,0,0,0,23,Female,Black,United States,Part-Time,No
1842,315,main_study,Yes,Yes,1,Varied,4,2,4,-2,0,0,0,47,Female,Mixed,United States,Part-Time,No
1843,300,main_study,Yes,Yes,1,Varied,2,2,4,0,0,0,0,33,Female,Black,United States,Unemployed (and job seeking),Yes
1844,594,main_study,Yes,No,0,Not sure,3,2,4,-1,0,0,1,66,Female,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
1845,674,main_study,Yes,Not sure,0,Varied,3,4,2,1,0,0,0,37,Male,White,United States,Other,No
1846,137,main_study,Yes,Yes,1,Varied,1,1,5,0,1,0,0,24,Male,White,United States,Part-Time,No
1847,210,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,40,Male,Asian,United States,Full-Time,No
1848,864,main_study,Yes,Yes,1,Varied,1,1,4,0,0,0,0,24,Female,White,United States,Part-Time,Yes
1849,428,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,24,Female,Black,United States,Unemployed (and job seeking),Yes
1850,624,main_study,Yes,Yes,1,Varied,3,5,4,2,0,0,0,28,Male,Asian,United States,Unemployed (and job seeking),No
1851,214,main_study,Yes,Yes,1,Varied,5,5,5,0,0,0,0,37,Female,Asian,United States,Unemployed (and job seeking),No
1852,1018,main_study,Yes,No,0,Varied,4,4,2,0,0,0,0,24,Male,White,United States,Part-Time,No
1853,200,main_study,Yes,No,0,Varied,1,1,5,0,0,0,0,39,Male,White,United States,Unemployed (and job seeking),No
1854,258,main_study,Yes,Yes,1,Stayed the same,3,3,3,0,0,0,1,27,Female,Asian,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
1855,1239,main_study,Yes,Not sure,0,Varied,4,4,2,0,0,0,0,41,Female,Mixed,United States,Full-Time,No
1856,330,main_study,Yes,Not sure,0,Varied,4,4,2,0,0,0,0,56,Female,White,United States,Unemployed (and job seeking),No
1857,268,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,37,Male,White,United States,Part-Time,No
1858,315,main_study,Yes,Yes,1,Varied,2,4,2,2,0,0,0,59,Female,White,United States,Part-Time,No
1859,255,main_study,Yes,No,0,Varied,3,3,2,0,0,0,0,32,Female,White,United States,Unemployed (and job seeking),No
1860,251,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,19,Male,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Yes
1861,579,main_study,Yes,Yes,1,Varied,2,1,2,-1,0,0,0,20,Female,Mixed,United States,Part-Time,Yes
1862,293,main_study,Yes,No,0,Varied,4,4,2,0,0,0,0,59,Male,White,United States,Unemployed (and job seeking),No
1863,554,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,35,Female,Mixed,United States,Unemployed (and job seeking),No
1864,230,main_study,Yes,No,0,Varied,3,3,2,0,0,0,0,40,Male,White,United States,Unemployed (and job seeking),No
1865,198,main_study,Yes,Yes,1,Varied,2,3,3,1,0,0,0,22,Female,Mixed,United States,Due to start a new job within the next month,Yes
1866,388,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,21,Male,White,United States,Unemployed (and job seeking),No
1867,197,main_study,Yes,Yes,1,Stayed the same,3,3,3,0,0,0,1,19,Female,Other,United States,Unemployed (and job seeking),Yes
1868,572,main_study,Yes,Yes,1,Varied,5,5,1,0,0,0,0,49,Female,Black,United States,Full-Time,No
1869,599,main_study,Yes,Not sure,0,Varied,3,4,2,1,0,0,0,35,Female,Mixed,United States,Unemployed (and job seeking),No
1870,363,main_study,Yes,Yes,1,Varied,1,4,2,3,0,0,0,26,Male,White,United States,Unemployed (and job seeking),No
1871,253,main_study,Yes,Yes,1,Varied,1,3,3,2,1,0,0,29,Female,Black,United States,Unemployed (and job seeking),No
1872,235,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,29,Male,Mixed,United States,Unemployed (and job seeking),No
1873,343,main_study,Yes,Yes,1,Varied,4,5,2,1,0,0,0,41,Female,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Yes
1874,404,main_study,Yes,Yes,1,Varied,2,3,3,1,0,0,0,37,Male,Asian,United States,Other,No
1875,130,main_study,Yes,Yes,1,Not sure,3,4,3,1,0,0,1,38,Male,Other,United States,Full-Time,Yes
1876,356,main_study,Yes,No,0,Varied,4,4,2,0,0,0,0,34,Male,Mixed,United States,Full-Time,No
1877,335,main_study,Yes,No,0,Stayed the same,2,3,2,1,0,0,1,56,Female,White,United States,Unemployed (and job seeking),No
1878,814,main_study,Yes,Yes,1,Varied,2,2,5,0,0,0,0,24,Female,Black,United States,Full-Time,No
1879,216,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,42,Male,White,United States,Full-Time,No
1880,112,main_study,Yes,Yes,1,Varied,4,4,1,0,1,0,0,42,Male,Mixed,United States,Full-Time,Yes
1881,340,main_study,Yes,Yes,1,Varied,4,4,1,0,0,0,0,52,Female,White,United States,Unemployed (and job seeking),No
1882,522,main_study,Yes,Yes,1,Varied,4,3,3,-1,0,0,0,27,Female,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
1883,175,main_study,Yes,No,0,Varied,1,2,2,1,1,0,0,29,Female,White,United States,Full-Time,No
1884,281,main_study,Yes,Yes,1,Varied,4,4,1,0,0,0,0,48,Female,White,United States,Part-Time,No
1885,288,main_study,Yes,Not sure,0,Varied,5,5,1,0,0,0,0,39,Male,Mixed,United States,Full-Time,No
1886,755,main_study,Yes,Yes,1,Stayed the same,2,2,3,0,0,0,1,55,Female,Black,United States,Part-Time,No
1887,324,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,36,Female,Black,United States,Full-Time,No
1888,323,main_study,Yes,Yes,1,Varied,1,1,2,0,0,0,0,37,Female,White,United States,Part-Time,No
1889,201,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,23,Female,White,United States,Unemployed (and job seeking),No
1890,189,main_study,Yes,Yes,1,Varied,2,3,3,1,0,0,0,33,Male,Other,United States,Due to start a new job within the next month,No
